Machine ID,Timestamp,Temperature,Vibration,Pressure,Humidity,Voltage,Current,RPM,Operating Hours,Maintenance History,Error Code,Failure,Hour,DayOfWeek,ElapsedDays
M006,2024-06-24 08:00:00,74.5382158483824,0.2969206517953895,108.47736509879888,39.08619132339266,213.54172180029735,73.85990067766285,1382.0597289737273,1394.5928025096466,Major,E00,1,8,0,175
M016,2024-06-24 09:00:00,80.2494462688078,0.3684185908606416,90.32318342148221,39.98032003556873,220.40952474226174,60.11704463168367,1550.939284431625,1023.9912860374864,Critical,E00,1,9,0,175
M004,2024-06-24 10:00:00,69.58155683396313,0.3529826456632025,99.71277798722659,31.37743039727469,225.50503055932205,50.41228255264632,1276.036573852088,1020.371595329738,Major,E00,0,10,0,175
M018,2024-06-24 11:00:00,70.70661975202451,0.36413700889038153,97.31989880594945,32.863095305739094,221.68160152032192,52.33229803268897,1512.9780945556988,1225.5014345354282,Critical,E00,1,11,0,175
M011,2024-06-24 12:00:00,78.42979103933443,0.3626090610664068,102.74055881363368,46.952041830726294,205.69002137070223,47.444522405071666,1491.8044736947847,1887.9022241871764,Minor,E00,1,12,0,175
M018,2024-06-24 13:00:00,61.13732577385013,0.34494631243823054,112.88955148348977,41.79745862589572,,51.996623646997264,1263.95190128668,594.8514246574028,Minor,E03,0,13,0,175
M018,2024-06-24 14:00:00,83.801211857476,0.2776808591579336,101.99911515423406,74.95817263224833,221.69859585522013,54.4924626362146,,,Minor,E03,1,14,0,175
M025,2024-06-24 15:00:00,86.66460181395821,0.2988733911288116,92.49847408586498,52.131041192013754,209.27666331570785,46.766800441392476,1367.8367572030938,1142.7830094442613,Critical,E03,1,15,0,175
M013,2024-06-24 16:00:00,55.761974823479505,0.32237275664027437,89.89249136092894,31.17965782305584,222.51359914032193,38.96022941375219,1510.1702314862607,1111.7616782861878,None,,1,16,0,175
M009,2024-06-24 17:00:00,71.41498062649946,0.4945636666661825,113.16624050203151,26.57236508379464,223.43316034751598,60.57022944990317,1450.5918839384035,,Minor,E00,1,17,0,175
M014,2024-06-24 18:00:00,,0.2555814575708232,104.11034729908187,49.7780566638972,227.9513885966557,57.78785834936845,1322.3332286661648,497.68644537129313,None,E00,1,18,0,175
M005,2024-06-24 19:00:00,70.41136937457159,0.3206716447678176,103.58465077580045,40.237594863275795,227.4171592084711,38.66328865609056,1374.5128745936465,1335.9727797462208,Minor,E01,0,19,0,175
M003,2024-06-24 20:00:00,69.48968958230446,0.3568786942077342,,60.97769939405586,218.28924363682782,51.3679286154004,1384.116763611782,692.2631007284082,Minor,E00,1,20,0,175
M013,2024-06-24 21:00:00,76.87055459087615,0.3287667072709255,102.14289427734275,48.38236606151927,206.2233624909119,58.216581319406366,1617.8895388275641,1606.5482970718465,None,E00,1,21,0,175
M021,2024-06-24 22:00:00,71.32458055819205,0.4251778679006416,92.10432075098552,21.209756283668,223.6909042544313,57.38982879107603,1600.297865353104,793.6564822640331,Minor,E00,1,22,0,175
M014,2024-06-24 23:00:00,66.53455671480026,0.3284051448647993,103.09758684562921,32.76690841898962,206.86067156536222,44.44823852298969,1763.3401711622673,1420.3907745566914,Minor,E00,0,23,0,175
M020,2024-06-25 00:00:00,70.96688903222926,0.3335821020594573,,36.89661532791445,229.72195682548465,57.8569340026491,1438.574839079794,,None,E00,0,0,1,176
M005,2024-06-25 01:00:00,75.08870542177446,0.4070239959531422,97.12569243977792,50.304443260418864,214.13793627587987,50.1207780950888,1434.7120873912347,950.3997210523845,Minor,E00,1,1,1,176
M012,2024-06-25 02:00:00,64.89767203340831,0.4767498164042863,94.85685481072476,32.366970841815046,225.0796826772441,53.10941719120085,1516.1847514992749,834.4580234023063,None,E00,1,2,1,176
M016,2024-06-25 03:00:00,62.122597866180115,,73.9410588586674,46.83381112750292,214.7506495052491,42.64406492137053,,1374.7266082138956,Major,E02,1,3,1,176
M009,2024-06-25 04:00:00,83.95645680501192,0.3404342281123599,97.22585098773274,28.966202145451035,216.0637147030142,20.0,1430.092435200872,1486.2287528917145,Critical,E00,0,4,1,176
M001,2024-06-25 05:00:00,68.14543992174939,0.34653400517873173,92.80906860429657,45.07422502774144,213.5922414672463,43.7813718866283,1506.530981879074,1073.7870971864015,None,E00,1,5,1,176
M002,2024-06-25 06:00:00,71.17588207848286,,98.31688092887373,49.440311813378564,225.7286522156856,54.292616810878414,1584.4330341404711,1436.4824066981096,None,E03,1,6,1,176
M024,2024-06-25 07:00:00,69.61322756504656,0.36028995859238094,100.01378240385483,62.53812380829552,215.02922415424345,48.35654166625342,1246.543077671164,1205.043318623949,None,E02,0,7,1,176
M016,2024-06-25 08:00:00,75.28852622449286,0.29068563199565295,114.14345554385267,,226.14825670552918,55.20152711200169,1431.3359019426848,666.3087539025033,Major,E00,1,8,1,176
M007,2024-06-25 09:00:00,82.63673953854627,0.4155615659198807,102.43767197726007,35.199180908990606,215.23847713017528,58.84919718492234,1331.6648431518768,1351.4132605361638,None,E02,1,9,1,176
M007,2024-06-25 10:00:00,75.4796030503757,0.36446263894059505,102.67290106386831,62.916061043497905,218.14865397995715,47.35583472841539,1481.540268628599,1079.7851201374597,Minor,E00,1,10,1,176
M001,2024-06-25 11:00:00,62.889809114760055,0.346860066782928,103.96491068175396,42.801863565506416,220.28451951967395,46.568408702472176,1551.915600317423,154.2815584775795,None,E01,1,11,1,176
M024,2024-06-25 12:00:00,63.69525943794882,0.2610198236408649,106.974468097929,54.28280121721736,,32.50514806205686,1634.0330192736797,1043.6911283941095,Major,E02,1,12,1,176
M003,2024-06-25 13:00:00,69.6062113480385,0.35436003459434284,103.63423563083614,37.645250745958265,212.60636532357506,37.61861064876168,1447.9505270537882,522.5998802866203,Minor,E00,0,13,1,176
M019,2024-06-25 14:00:00,70.3906008028004,0.2174751387745436,102.25370419539296,46.08933911870896,225.63046119441086,,1512.7527072226842,707.3840990416033,Minor,E00,1,14,1,176
M007,2024-06-25 15:00:00,61.668292382720395,0.30928454591774374,105.68997534850514,35.38478478506466,217.82928635245813,54.45311358619329,1298.1450311162898,1100.4193431647527,Minor,E01,1,15,1,176
M009,2024-06-25 16:00:00,76.91604552104664,0.31058316054645607,80.58692463335117,48.86711946419051,224.35120589844408,47.435756343581374,1396.7440983867482,,Major,E01,1,16,1,176
M007,2024-06-25 17:00:00,65.48207665271113,0.3700896635161333,116.7124126662306,54.645937141963415,219.87017384229793,45.72612388374473,1524.8570363334075,865.9785831428061,Minor,E02,0,17,1,176
M021,2024-06-25 18:00:00,80.95980937275453,0.4815895017461707,112.71783875770718,39.062408693705365,224.69163120339917,44.810034292860095,1336.918267865685,1410.920167622148,Minor,E00,1,18,1,176
M001,2024-06-25 19:00:00,82.92379558323432,0.3900335225965806,101.73708601487432,38.38790496735991,216.7092660161588,43.76815204960606,,1154.1913137974486,None,E00,1,19,1,176
M009,2024-06-25 20:00:00,70.51047880420694,0.45138814508449293,88.69594839672988,49.281818621567545,213.68321528100503,57.38768771550503,1562.8219689406642,,None,E01,1,20,1,176
M007,2024-06-25 21:00:00,74.63383584250911,0.39516485211725033,109.68280345994356,35.099808360242534,223.41486587551134,50.74677277658652,1391.4502111347058,1217.361837178199,None,E00,1,21,1,176
M007,2024-06-25 22:00:00,64.60831666749479,0.42875374427813306,94.44898800748231,26.784675751974184,216.05012931360596,57.930616233186484,1322.1403365099627,1682.0235572278013,Minor,E00,1,22,1,176
M005,2024-06-25 23:00:00,75.74205795887468,0.4799989147060174,104.27072813259949,49.23835702081483,231.67029159796888,32.45291049887232,1413.6843260762946,339.87313755204747,Minor,E00,1,23,1,176
M023,2024-06-26 00:00:00,69.01084545939378,0.29877142173884214,,43.70763388056079,220.5412536176937,54.26186788975453,1392.0815962304405,1719.8096026430553,Critical,E00,1,0,2,177
M010,2024-06-26 01:00:00,65.47658807046987,0.29420268961079477,,43.45368730271306,209.01094977764134,46.12965688731655,1353.9602756742756,953.343003607327,None,E00,1,1,2,177
M011,2024-06-26 02:00:00,70.2639900704821,0.39681676303341246,88.46226590313104,51.25284497497488,215.3162723726612,,1331.1827631339372,888.4316353766862,Minor,E01,1,2,2,177
M010,2024-06-26 03:00:00,69.20551194956782,0.3497425082156428,100.55188856253201,52.92900422916494,212.00556368013127,60.82260961927675,1472.3519877348099,1039.1299690332737,Major,E00,0,3,2,177
M025,2024-06-26 04:00:00,70.04904358197747,0.36542476829648723,83.02250228390805,43.067977300953615,228.58335024305313,46.881201260873915,1587.871294803464,845.3184743196723,,E00,0,4,2,177
M009,2024-06-26 05:00:00,77.69807941689815,0.3325933175524847,99.67022038242942,31.527967136520573,226.188324742869,53.93517187233352,1414.6701320748193,783.8499950299016,Minor,E01,1,5,2,177
M009,2024-06-26 06:00:00,67.28815444418561,0.30826188980826974,,37.33695836194625,219.51165363197356,41.8564365294397,1553.3860233382318,1538.7302579713,Minor,E00,0,6,2,177
M009,2024-06-26 07:00:00,,0.4634535268142518,109.09746715124773,,222.32058962720242,50.28888124977369,,1263.8741687555214,None,E02,1,7,2,177
M009,2024-06-26 08:00:00,64.04964220304788,0.273009722032606,96.59696454726507,46.63683196133978,219.29856445689427,37.27002605885656,1573.4780029897227,432.92345477349227,None,E02,0,8,2,177
M003,2024-06-26 09:00:00,81.69258163907158,0.39804745814690806,109.10898866277064,38.40288761091024,226.88321640547775,49.5415118210948,1405.6226892361024,1469.644048165883,None,E00,1,9,2,177
M016,2024-06-26 10:00:00,65.90093626855983,0.3866959800011315,91.80703545929063,35.58736216997852,224.1586531425893,53.08326831057421,1533.7189760988913,1411.3770100337395,None,E03,1,10,2,177
M001,2024-06-26 11:00:00,71.9939206047803,0.2394690691700829,97.74430717564205,52.41387372307113,225.59980563378076,58.8509956950808,1514.4157570015668,606.1647642501317,Critical,E02,1,11,2,177
M006,2024-06-26 12:00:00,69.05882331913187,0.2918453769004484,97.90470321663595,42.34017113325534,218.46523215856362,43.45684913266687,1663.4783326768886,1272.1034632352216,None,E00,1,12,2,177
M006,2024-06-26 13:00:00,69.93762797077287,0.30361166073350926,103.96470604506334,54.03260134526563,214.9475215623802,45.76828752912668,1567.0491826720233,,None,E02,1,13,2,177
M008,2024-06-26 14:00:00,76.8081434181333,,102.94699541125645,55.552029569262736,225.32050468019364,44.847027383894144,1530.7208565308363,558.2815640859749,Minor,E00,0,14,2,177
M019,2024-06-26 15:00:00,80.99896078337287,0.3243075425848614,105.77780123938689,41.24592299657778,,47.967918263634786,1323.613406240345,1314.1142425420092,Critical,E02,1,15,2,177
M015,2024-06-26 16:00:00,79.14314822973385,0.3440087135372436,102.13464482631791,56.39576981803318,228.8480835114675,42.28875005591913,1436.970199881687,929.9612498510326,None,E01,0,16,2,177
M025,2024-06-26 17:00:00,69.57086200594891,0.24796468501106902,105.29051861290492,46.6609170535432,232.6532696310412,32.742252961805534,1403.9522294488822,1416.8765732187815,Major,E03,1,17,2,177
M009,2024-06-26 18:00:00,73.10553133442733,0.5128138201700719,92.8170885704549,,221.29625479099187,41.658301906316524,,826.5408218218464,None,E00,0,18,2,177
M024,2024-06-26 19:00:00,67.30753275798983,0.35498369331176477,103.11038933504987,20.0,,49.60830387490345,1501.8608043702372,1616.8973130892673,None,E01,1,19,2,177
M002,2024-06-26 20:00:00,66.05069812455183,0.38493006281078607,112.86564741956545,33.34894442011854,212.9505027231642,48.81519403681282,1528.8985294263348,1102.5860556570076,Critical,E00,1,20,2,177
M013,2024-06-26 21:00:00,,0.3121562158004344,86.56005786089922,33.999667633470715,231.0365587641098,54.41695538214085,1533.5929356992715,954.0425245200975,Major,E03,1,21,2,177
M020,2024-06-26 22:00:00,69.37456015809522,0.3043160871052504,103.91206363975142,41.176143331157164,205.10445182503787,56.737551977254995,1651.3732663288533,910.9918604868492,Minor,E00,1,22,2,177
M014,2024-06-26 23:00:00,73.49763378608965,0.48388792584674717,105.41423822350494,46.372212091845334,232.03805364538343,46.403584020750074,1558.025911675804,1549.6075436983592,None,E00,1,23,2,177
M024,2024-06-27 00:00:00,60.52910904149097,0.21582948750953593,111.68949101977347,46.863003900491684,213.6989226436775,37.3140855159144,1352.6578956242138,910.7346098039374,Minor,E02,0,0,3,178
M008,2024-06-27 01:00:00,71.7218777845154,,105.80837546632168,48.42896336149503,235.38711974684847,53.22575448425806,1524.3049060482087,1624.1783496923651,None,E00,0,1,3,178
M001,2024-06-27 02:00:00,81.09615074729714,0.26519472762244745,100.80252753726967,36.780664904805946,219.4351856665517,49.92152726677089,1570.1252921308321,1285.3678019161307,None,E01,1,2,3,178
M020,2024-06-27 03:00:00,78.73146641444475,0.32164991919220964,103.44058556408031,53.29635556529806,225.78056657805084,47.93245711247623,1651.4626826914694,645.7556879500539,Major,E00,0,3,3,178
M002,2024-06-27 04:00:00,68.48889554084,0.3053333872628185,94.11969732350927,66.71146132261909,239.08037118612995,59.76340035022624,1481.4970067573922,1210.3916682638367,Minor,E01,1,4,3,178
M020,2024-06-27 05:00:00,63.61876254430328,0.2809815621606526,96.89625542113804,40.76010135061048,217.35881759155478,53.604383736025305,1482.6638976597153,1218.7438356156563,Minor,E02,0,5,3,178
M019,2024-06-27 06:00:00,74.75898183878896,0.3524809210794429,89.31437728238404,37.035981990796216,217.22453581516342,50.98319464698231,1629.467587186515,632.7378312579087,None,,1,6,3,178
M022,2024-06-27 07:00:00,58.095430498755,,,36.776018113069526,214.44128640740752,51.311073523004914,1521.4300027278534,1203.312894139929,Major,E00,0,7,3,178
M012,2024-06-27 08:00:00,78.66092469529606,0.32791580626569117,103.60125855160676,,,56.797649219465086,1308.191001426518,,Critical,E01,1,8,3,178
M023,2024-06-27 09:00:00,70.71847525270056,,92.67110031740309,38.690842684643954,217.36140543011794,44.48357654150924,1282.4553980184498,1651.2611128162919,Critical,E00,1,9,3,178
M005,2024-06-27 10:00:00,,0.25485064175157907,102.17085570130068,24.236059043001482,215.56127310113115,42.95824485868474,1720.8932323356178,1633.7342195854894,None,E03,1,10,3,178
M011,2024-06-27 11:00:00,61.63820708654121,0.45592531050145685,109.27478167995466,27.51897753057994,209.9979442869422,48.126920012670375,1294.3526772877563,2155.613203623276,None,E01,1,11,3,178
M004,2024-06-27 12:00:00,77.508877351247,,,57.242281673609334,,40.576513412575714,1479.9345731136848,1200.2338007893597,Minor,E00,0,12,3,178
M020,2024-06-27 13:00:00,71.39694697911482,0.3333761030274614,,60.3815284814805,223.59829255545395,49.63664830267545,1605.9740369306999,1421.520644499813,Minor,E00,0,13,3,178
M018,2024-06-27 14:00:00,70.01369681116752,0.3085446585259708,74.92928947296362,64.1986750554957,212.8327567925715,,1288.2471465978017,957.5060508697125,Major,E00,1,14,3,178
M021,2024-06-27 15:00:00,63.78093920872713,0.344290371569859,103.16308867917104,47.71565326535252,218.70040156218712,49.44958583878179,1370.2127259460167,1953.6918266002124,None,E03,1,15,3,178
M020,2024-06-27 16:00:00,75.5744874402703,0.44157008654542346,92.90504294529413,33.10913390455426,231.25203579652168,47.10865852737608,1350.3911363800394,843.6258771379231,Minor,E00,1,16,3,178
M008,2024-06-27 17:00:00,76.05682430866115,0.5231111062746432,104.978620047844,39.74380621011382,208.64375087054066,,1716.1351562743412,,None,E00,1,17,3,178
M002,2024-06-27 18:00:00,82.71076681179534,0.40219474425904606,107.60216310668993,27.10334838024182,235.45333803149288,57.52528912274127,1742.1784894650787,1884.3749716419313,Critical,E00,1,18,3,178
M024,2024-06-27 19:00:00,78.04830157716356,0.426159563688024,108.90906488930706,26.64129612549631,214.60781141623198,49.22288129787122,1411.8993927199383,,None,E01,1,19,3,178
M013,2024-06-27 20:00:00,68.4366280262656,0.4701499237033957,113.95792388782826,48.063152526752724,221.60723280954028,50.74422351931762,1569.5397908396544,1614.5308333951325,Critical,E01,0,20,3,178
M003,2024-06-27 21:00:00,65.97682449829492,0.367420975373652,109.89085534461843,51.46813859288422,230.2333053255722,61.01075532327671,1536.96749076703,1382.6922026021987,Major,E00,1,21,3,178
M024,2024-06-27 22:00:00,63.78905139886568,0.4599175611528309,113.99639063027217,68.50048266871492,232.67472171511602,45.32356521191239,1466.3048036383602,1035.2061007598281,,E00,0,22,3,178
M025,2024-06-27 23:00:00,80.83934607383682,0.4054680792673282,111.03248274588265,,223.75856562890817,42.275214435709515,1304.7868208854509,1145.6764167087683,,E00,0,23,3,178
M012,2024-06-28 00:00:00,67.3309542943328,0.36007911515181,111.72974059217734,28.705982270332782,214.44395585780023,51.81517797844468,1776.8956819421066,1306.1910251520685,None,E01,0,0,4,179
M020,2024-06-28 01:00:00,80.88137921382784,0.37452387241160273,99.67305488561782,43.53695539493961,213.73750981783635,53.31124558773985,1282.0783469253856,1344.2557860816237,,E03,1,1,4,179
M001,2024-06-28 02:00:00,75.1504322451724,,89.68538855014098,41.610489610639185,215.40086065156547,,1525.4526085373095,1797.6767500370345,Minor,E02,0,2,4,179
M003,2024-06-28 03:00:00,,0.37044834823123046,119.8581620358593,39.10521987841864,235.11405234771564,56.622218760944726,1422.2882751706604,1428.4902349924464,Critical,E00,1,3,4,179
M007,2024-06-28 04:00:00,70.15879012463822,0.24193767356875923,,49.1249948096985,216.93483595133813,44.13938120366093,1620.9673584875306,892.0524212445874,None,E00,1,4,4,179
M017,2024-06-28 05:00:00,75.96403747801351,0.23623115938722244,109.82966451179388,30.426329650727666,222.5890193012475,38.73240253863036,1601.513601140638,1497.447798386304,None,E00,0,5,4,179
M004,2024-06-28 06:00:00,71.9071754229792,0.3635015082317657,95.59780135180623,46.56865719391154,211.64994218135024,45.32346113570434,1382.542389836436,500.9369778730161,Minor,E02,1,6,4,179
